n2,30/50,30.0/50.0,30.0/50.0,30.0/50.0,30.0/50.0,30.0/50.0,30.0/50.0,30.0/50.0,30.0/50.0,30.0/50.0,30.0/50.0,30.0/50.0,30.0/50.0,30.0/50.0,30.0/50.0,30.0/50.0,30.0/50.0,30.0/50.0,30.0/50.0,30.0/50.0,30.0/50.0,30.0/50.0,30.0/50.0,30.0/50.0,30.0/50.0,30.0/50.0,30.0/50.0,30.0/50.0,30.0/50.0,30.0/50.0,30.0/50.0,30.0/50.0,30.0/50.0,30.0/50.0,30.0/50.0,30.0/50.0,30.0/50.0,30.0/50.0,30.0/50.0,30.0/50.0,30.0/50.0,30.0/50.0,30.0/50.0,30.0/50.0,30.0/50.0,30.0/50.0,30.0/50.0,30.0/50.0,30.0/50.0,30.0/50.0,30.0/50.0,30.0/50.0,30.0/50.0,30.0/50.0,30.0/50.0,30.0/50.0,30.0/50.0,30.0/50.0,30.0/50.0,30.0/50.0,30.0/50.0,30.0/50.0,30.0/50.0,30.0/50.0,30.0/50.0,30.0/50.0,30.0/50.0,30.0/50.0,30.0/50.0,30.0/50.0,30.0/50.0,30.0/50.0,30.0/50.0,30.0/50.0,30.0/50.0,30.0/50.0,30.0/50.0,30.0/50.0,30.0/50.0,30.0/50.0,30.0/50.0,30.0/50.0,30.0/50.0,30.0/50.0,30.0/50.0,30.0/50.0,30.0/50.0,30.0/50.0,30.0/50.0,30.0/50.0,30.0/50.0,30.0/50.0,30.0/50.0,30.0/50.0,30.0/50.0,30.0/50.0,30.0/50.0,30.0/50.0,30.0/50.0,30.0/50.0,30.0/50.0
n3,40/40,40.0/40.0,40.0/40.0,40.0/40.0,40.0/40.0,40.0/40.0,40.0/40.0,40.0/40.0,40.0/40.0,40.0/40.0,40.0/40.0,40.0/40.0,40.0/40.0,40.0/40.0,40.0/40.0,40.0/40.0,40.0/40.0,40.0/40.0,40.0/40.0,40.0/40.0,40.0/40.0,40.0/40.0,40.0/40.0,40.0/40.0,40.0/40.0,40.0/40.0,40.0/40.0,40.0/40.0,40.0/40.0,40.0/40.0,40.0/40.0,40.0/40.0,40.0/40.0,40.0/40.0,40.0/40.0,40.0/40.0,40.0/40.0,40.0/40.0,40.0/40.0,40.0/40.0,40.0/40.0,40.0/40.0,40.0/40.0,40.0/40.0,40.0/40.0,40.0/40.0,40.0/40.0,40.0/40.0,40.0/40.0,40.0/40.0,40.0/40.0,40.0/40.0,40.0/40.0,40.0/40.0,40.0/40.0,40.0/40.0,40.0/40.0,40.0/40.0,40.0/40.0,40.0/40.0,40.0/40.0,40.0/40.0,40.0/40.0,40.0/40.0,40.0/40.0,40.0/40.0,40.0/40.0,40.0/40.0,40.0/40.0,40.0/40.0,40.0/40.0,40.0/40.0,40.0/40.0,40.0/40.0,40.0/40.0,40.0/40.0,40.0/40.0,40.0/40.0,40.0/40.0,40.0/40.0,40.0/40.0,40.0/40.0,40.0/40.0,40.0/40.0,40.0/40.0,40.0/40.0,40.0/40.0,40.0/40.0,40.0/40.0,40.0/40.0,40.0/40.0,40.0/40.0,40.0/40.0,40.0/40.0,40.0/40.0,40.0/40.0,40.0/40.0,40.0/40.0,40.0/40.0,40.0/40.0,40.0/40.0
