n2,30/50,30.0/50.0,29.925/50.075,29.8136083744/50.1863916256,29.6848102122/50.3151897878,29.5482067829/50.4517932171,29.4086305504/50.5913694496,29.2684943336/50.7315056664,29.128984804/50.871015196,28.9906686146/51.0093313854,28.8538000218/51.1461999782,28.7184768616/51.2815231384,28.584719528/51.415280472,28.4525108789/51.5474891211,28.3218163324/51.6781836676,28.1925939271/51.8074060729,28.0647993076/51.9352006924,27.9383881484/52.0616118516,27.8133172887/52.1866827113,27.6895452245/52.3104547755,27.5670322814/52.4329677186,27.4457406335/52.5542593665,27.32563425/52.67436575,27.2066788105/52.7933211895,27.0888416101/52.9111583899,26.9720914628/53.0279085372,26.8563986086/53.1436013914,26.7417346254/53.2582653746,26.6280723472/53.3719276528,26.5153857881/53.4846142119,26.4036500717/53.5963499283,26.2928413655/53.7071586345,26.1829368209/53.8170631791,26.0739145167/53.9260854833,25.9657534075/54.0342465925,25.8584332749/54.1415667251,25.7519346825/54.2480653175,25.6462389347/54.3537610653,25.541328037/54.458671963,25.4371846598/54.5628153402,25.3337921046/54.6662078954,25.231134272/54.768865728,25.1291956318/54.8708043682,25.0279611954/54.9720388046,24.9274164898/55.0725835102,24.8275475325/55.1724524675,24.7283408088/55.2716591912,24.6297832502/55.3702167498,24.5318622139/55.4681377861,24.4345654634/55.5654345366,24.3378811508/55.6621188492,24.2417977991/55.7582022009,24.1463042869/55.8536957131,24.0513898324/55.9486101676,23.9570439795/56.0429560205,23.8632565838/56.1367434162,23.7700178001/56.2299821999,23.6773180697/56.3226819303,23.5851481093/56.4148518907,23.4934988997/56.5065011003,23.4023616754/56.5976383246,23.311727915/56.688272085,23.2215893312/56.7784106688,23.1319378624/56.8680621376,23.0427656639/56.9572343361,22.9540650999/57.0459349001,22.8658287357/57.1341712643,22.7780493305/57.2219506695,22.6907198303/57.3092801697,22.6038333609/57.3961666391,22.5173832221/57.4826167779,22.4313628813/57.5686371187,22.3457659676/57.6542340324,22.2605862663/57.7394137337,22.1758177136/57.8241822864,22.0914543916/57.9085456084,22.0074905234/57.9925094766,21.9239204682/58.0760795318,21.840738717/58.159261283,21.7579398886/58.2420601114,21.675518725/58.324481275,21.5934700877/58.4065299123,21.5117889541/58.4882110459,21.4304704135/58.5695295865,21.3495096639/58.6504903361,21.2689020086/58.7310979914,21.188642853/58.811357147,21.1087277014/58.8912722986,21.0291521543/58.9708478457,20.9499119051/59.0500880949,20.8710027379/59.1289972621,20.7924205245/59.2075794755,20.7141612218/59.2858387782,20.6362208698/59.3637791302,20.5585955886/59.4414044114,20.4812815768/59.5187184232,20.4042751087/59.5957248913,20.3275725327/59.6724274673,20.2511702688/59.7488297312,20.1750648071/59.8249351929,20.0992527056/59.9007472944
n3,40/40,40.075/39.925,40.1119416873/39.8880583127,40.1295945104/39.8704054896,40.1374999508/39.8625000492,40.140501842/39.859498158,40.1410571057/39.8589428943,40.140410233/39.859589767,40.1391901976/39.8608098024,40.137713719/39.862286281,40.1361392642/39.8638607358,40.1345452081/39.8654547919,40.1329694777/39.8670305223,40.1314296442/39.8685703558,40.1299330957/39.8700669043,40.1284821799/39.8715178201,40.1270767989/39.8729232011,40.1257157122/39.8742842878,40.1243971883/39.8756028117,40.1231193262/39.8768806738,40.1218802108/39.8781197892,40.1206779855/39.8793220145,40.1195108828/39.8804891172,40.1183772354/39.8816227646,40.1172754762/39.8827245238,40.1162041354/39.8837958646,40.1151618342/39.8848381658,40.1141472791/39.8858527209,40.1131592555/39.8868407445,40.1121966219/39.8878033781,40.1112583047/39.8887416953,40.1103432926/39.8896567074,40.1094506328/39.8905493672,40.1085794259/39.8914205741,40.1077288228/39.8922711772,40.1068980208/39.8931019792,40.1060862603/39.8939137397,40.1052928222/39.8947071778,40.1045170249/39.8954829751,40.1037582218/39.8962417782,40.1030157992/39.8969842008,40.1022891739/39.8977108261,40.1015777917/39.8984222083,40.1008811251/39.8991188749,40.100198672/39.899801328,40.099529954/39.900470046,40.0988745149/39.9011254851,40.0982319197/39.9017680803,40.0976017528/39.9023982472,40.0969836176/39.9030163824,40.0963771349/39.9036228651,40.0957819419/39.9042180581,40.0951976916/39.9048023084,40.094624052/39.905375948,40.0940607046/39.9059392954,40.0935073445/39.9064926555,40.0929636791/39.9070363209,40.0924294281/39.9075705719,40.0919043218/39.9080956782,40.0913881018/39.9086118982,40.0908805196/39.9091194804,40.0903813362/39.9096186638,40.0898903219/39.9101096781,40.0894072559/39.9105927441,40.0889319254/39.9110680746,40.0884641256/39.9115358744,40.0880036593/39.9119963407,40.0875503363/39.9124496637,40.0871039735/39.9128960265,40.0866643941/39.9133356059,40.0862314277/39.9137685723,40.0858049096/39.9141950904,40.085384681/39.914615319,40.0849705885/39.9150294115,40.0845624839/39.9154375161,40.084160224/39.915839776,40.0837636701/39.9162363299,40.0833726885/39.9166273115,40.0829871495/39.9170128505,40.0826069278/39.9173930722,40.082231902/39.917768098,40.0818619545/39.9181380455,40.0814969716/39.9185030284,40.081136843/39.918863157,40.0807814617/39.9192185383,40.0804307243/39.9195692757,40.0800845302/39.9199154698,40.079742782/39.920257218,40.0794053852/39.9205946148,40.079072248/39.920927752,40.0787432814/39.9212567186,40.0784183989/39.9215816011,40.0780975165/39.9219024835,40.0777805527/39.9222194473,40.0774674282/39.9225325718,40.077158066/39.922841934,40.0768523912/39.9231476088,40.076550331/39.923449669,40.0762518146/39.9237481854,40.0759567731/39.9240432269,40.0756651396/39.9243348604
