n2,30/50,30.0/50.0,30.125/49.875,30.3782051282/49.6217948718,30.6364326951/49.3635673049,30.9000082584/49.0999917416,31.1710557869/48.8289442131,31.4502407356/48.5497592644,31.7383051013/48.2616948987,32.0361385508/47.9638614492,32.3447891058/47.6552108942,32.6655044093/47.3344955907,32.9997896054/47.0002103946,33.3494880821/46.6505119179,33.7168978629/46.2831021371,34.1049450222/45.8950549778,34.5174524442/45.4825475558,34.959576997/45.040423003,35.4385653373/44.5614346627,35.9651684231/44.0348315769,36.556590658/43.443409342,37.2436829607/42.7563170393,38.0935340289/41.9064659711,39.3263719374/40.6736280626,48.6174548629/31.3825451371,49.3949786449/30.6050213551,43.7718885811/36.2281114189,43.0248153518/36.9751846482,42.4530785744/37.5469214256,41.5163456509/38.4836543491,39.8596557867/40.1403442133,40.854936821/39.145063179,41.7022999633/38.2977000367,42.0109421664/37.9890578336,40.2656620483/39.7343379517,40.1404579376/39.8595420624,39.0967922681/40.9032077319,54.217041021/25.782958979,52.8130676955/27.1869323045,53.2851545528/26.7148454472,53.105902757/26.894097243,52.9116010654/27.0883989346,52.7192822156/27.2807177844,52.5241865522/27.4758134478,52.3260583634/27.6739416366,52.1247903515/27.8752096485,51.9202308292/28.0797691708,51.712214163/28.287785837,51.5005607267/28.4994392733,51.2850748804/28.7149251196,51.065542891/28.934457109,50.841730511/29.158269489,50.6133801229/29.3866198771,50.3802073518/29.6197926482,50.1418970226/29.8581029774,49.898098297/30.101901703,49.6484187806/30.3515812194,49.3924173197/30.6075826803,49.1295951126/30.8704048874,48.8593846302/31.1406153698,48.5811356481/31.4188643519,48.2940974135/31.7059025865,47.9973955584/32.0026044416,47.6900017371/32.3099982629,47.3706929786/32.6293070214,47.0379961553/32.9620038447,46.6901103246/33.3098896754,46.3247951285/33.6752048715,45.9392051761/34.0607948239,45.5296345894/34.4703654106,45.0911039179/34.9088960821,44.6166513347/35.3833486653,44.096019237/35.903980763,43.512953654/36.487046346,42.83875342/37.16124658,42.0127190177/37.9872809823,40.8487353947/39.1512646053,36.6368154065/43.3631845935,36.1023797547/43.8976202453,-40.2629145678/120.262914568,-40.2316625572/120.231662557,-39.8940163687/119.894016369,-39.8627310292/119.862731029,-39.8314931971/119.831493197,-39.8001833667/119.800183367,-39.7688612448/119.768861245,-39.7375268404/119.73752684,-39.7061801275/119.706180127,-39.6748210913/119.674821091,-39.6434497175/119.643449718,-39.6120659915/119.612065991,-39.5806698985/119.580669899,-39.5492614241/119.549261424,-39.5178405536/119.517840554,-39.4864072722/119.486407272,-39.4549615653/119.454961565,-39.4235034181/119.423503418,-39.3920328158/119.392032816,-39.3605497437/119.360549744,-39.3290541869/119.329054187,-39.2975461305/119.29754613
n3,40/40,39.875/40.125,39.8734177215/40.1265822785,39.8717740627/40.1282259373,39.8683319194/40.1316680806,39.8645999085/40.1354000915,39.8605625277/40.1394374723,39.8561483365/40.1438516635,39.8512950583/40.1487049417,39.8459261004/40.1540738996,39.8399444297/40.1600555703,39.8332256043/40.1667743957,39.8256070561/40.1743929439,39.8168717507/40.1831282493,39.8067224609/40.1932775391,39.7947395726/40.2052604274,39.780308412/40.219691588,39.7624863748/40.2375136252,39.7397410816/40.2602589184,39.709381789/40.290618211,39.6661515042/40.3338484958,39.5980139763/40.4019860237,39.4690636144/40.5309363856,39.0912590953/40.9087409047,45.316596016/34.683403984,40.3786893224/39.6213106776,40.1386379646/39.8613620354,40.3440445298/39.6559554702,40.4662837978/39.5337162022,40.62915406/39.37084594,41.4089403154/38.5910596846,39.1931759616/40.8068240384,40.7522141305/39.2477858695,41.3156706025/38.6843293975,41.797858657/38.202141343,39.1841778053/40.8158221947,41.3071483531/38.6928516469,39.4344802593/40.5655197407,40.0845590977/39.9154409023,40.0982047496/39.9017952504,40.0947906846/39.9052093154,40.0960717265/39.9039282735,40.0975379141/39.9024620859,40.09903544/39.90096456,40.1006023982/39.8993976018,40.1022456752/39.8977543248,40.1039713333/39.8960286667,40.1057864378/39.8942135622,40.1076989432/39.8923010568,40.1097178236/39.8902821764,40.1118532494/39.8881467506,40.1141167991/39.8858832009,40.1165217199/39.8834782801,40.1190832487/39.8809167513,40.121819012/39.878180988,40.1247495278/39.8752504722,40.127898843/39.872101157,40.1312953503/39.8687046497,40.1349728471/39.8650271529,40.1389719282/39.8610280718,40.1433418397/39.8566581603,40.1481429896/39.8518570104,40.1534504043/39.8465495957,40.1593585849/39.8406414151,40.1659884786/39.8340115214,40.1734977472/39.8265022528,40.1820963347/39.8179036653,40.192070884/39.807929116,40.2038245892/39.7961754108,40.2179454321/39.7820545679,40.2353300359/39.7646699641,40.257425496/39.742574504,40.2867481627/39.7132518373,40.3281467702/39.6718532298,40.392488476/39.607511524,40.5109830818/39.4890169182,40.8323700393/39.1676299607,116.380865119/-36.3808651195,39.9843248493/40.0156751507,39.6779964761/40.3220035239,39.9843634507/40.0156365493,39.984417079/40.015582921,39.9843512204/40.0156487796,39.9843450761/40.0156549239,39.9843389479/40.0156610521,39.9843328009/40.0156671991,39.9843266465/40.0156733535,39.984320485/40.015679515,39.9843143161/40.0156856839,39.98430814/40.01569186,39.9843019566/40.0156980434,39.9842957658/40.0157042342,39.9842895678/40.0157104322,39.9842833624/40.0157166376,39.9842771496/40.0157228504,39.9842709295/40.0157290705,39.984264702/40.015735298,39.984258467/40.015741533,39.9842522247/40.0157477753,39.9842459749/40.0157540251,39.9842397177/40.0157602823
