n2,30/50,30.0/50.0,30.075/49.925,30.263642132/49.736357868,30.3980754696/49.6019245304,30.5618862995/49.4381137005,30.7153730135/49.2846269865,30.8775867209/49.1224132791,31.0396834637/48.9603165363,31.2060625959/48.7939374041,31.3748751995/48.6251248005,31.547244765/48.452755235,31.7229185733/48.2770814267,31.9023187425/48.0976812575,32.0855829396/47.9144170604,32.2730186604/47.7269813396,32.4648969389/47.5351030611,32.661555564/47.338444436,32.8633599626/47.1366400374,33.070732132/46.929267868,33.2841508822/46.7158491178,33.5041688659/46.4958311341,33.731426766/46.268573234,33.9666753791/46.0333246209,34.2108033172/45.7891966828,34.4648752464/45.5351247536,34.7301844521/45.2698155479,35.0083275711/44.9916724289,35.3013137352/44.6986862648,35.6117298137/44.3882701863,35.9430014047/44.0569985953,36.299827378/43.700172622,36.6889535194/43.3110464806,37.1206774116/42.8793225884,37.6121594603/42.3878405397,38.1961911023/41.8038088977,38.9531258245/41.0468741755,40.2555570276/39.7444429724,39.5724931553/40.4275068447,39.3851952346/40.6148047654,38.1752909262/41.8247090738,40.69301458/39.30698542,37.7433134496/42.2566865504,40.5317857298/39.4682142702,40.4758939816/39.5241060184,40.9785897573/39.0214102427,-0.595846967765/80.5958469678,2.46786564318/77.5321343568,0.59107441876/79.4089255812,1.5853616268/78.4146383732,1.14776593511/78.8522340649,1.42396607764/78.5760339224,1.34438641843/78.6556135816,1.44221583998/78.55778416,1.45166602839/78.5483339716,1.50523061902/78.494769381,1.53686357492/78.4631364251,1.57948800785/78.4205119922,1.61669256141/78.3833074386,1.65665811637/78.3433418836,1.69530689124/78.3046931088,1.73467172662/78.2653282734,1.77373949809/78.2262605019,1.81301539684/78.1869846032,1.85224778869/78.1477522113,1.89156228853/78.1084377115,1.93089646936/78.0691035306,1.97028163555/78.0297183645,2.00970237186/77.9902976281,2.04916655135/77.9508334486,2.08867044013/77.9113295599,2.12821609068/77.8717839093,2.16780267232/77.8321973277,2.20743079246/77.7925692075,2.24710034271/77.7528996573,2.28681157249/77.7131884275,2.32656455389/77.6734354461,2.36635944844/77.6336405516,2.40619637411/77.5938036259,2.44607547164/77.5539245284,2.48599687148/77.5140031285,2.52596071027/77.4740392897,2.56596712263/77.4340328774,2.60601624527/77.3939837547,2.64610821496/77.353891785,2.68624316953/77.3137568305,2.72642124737/77.2735787526,2.76664258771/77.2333574123,2.80690733051/77.1930926695,2.84721561646/77.1527843835,2.88756758705/77.112432413,2.9279633845/77.0720366155,2.96840315183/77.0315968482,3.00888703283/76.9911129672,3.04941517207/76.9505848279,3.08998771492/76.9100122851,3.13060480754/76.8693951925,3.1712665969/76.8287334031,3.21197323077/76.7880267692,3.25272485776/76.7472751422,3.29352162726/76.7064783727
n3,40/40,39.925/40.075,39.9619332494/40.0380667506,39.943175677/40.056824323,39.950929089/40.049070911,39.9460248837/40.0539751163,39.9470654648/40.0529345352,39.9452253931/40.0547746069,39.9446755825/40.0553244175,39.9434397872/40.0565602128,39.94244199/40.05755801,39.9412395649/40.0587604351,39.9400306268/40.0599693732,39.9387117436/40.0612882564,39.9373186774/40.0626813226,39.9358203808/40.0641796192,39.9342143813/40.0657856187,39.9324820281/40.0675179719,39.9306084447/40.0693915553,39.9285724395/40.0714275605,39.9263499038/40.0736500962,39.9239106356/40.0760893644,39.9212175532/40.0787824468,39.9182239617/40.0817760383,39.9148703971/40.0851296029,39.9110796717/40.0889203283,39.9067495787/40.0932504213,39.9017414931/40.0982585069,39.8958620229/40.1041379771,39.8888320493/40.1111679507,39.8802316086/40.1197683914,39.869394953/40.130605047,39.8551930399/40.1448069601,39.8355294233/40.1644705767,39.8059771363/40.1940228637,39.7551416365/40.2448583635,39.6413363032/40.3586636968,39.0895489648/40.9104510352,41.0984457696/38.9015542304,38.9592808571/41.0407191429,42.2812768818/37.7187231182,38.6767014117/41.3232985883,41.033615322/38.966384678,39.255249728/40.744750272,40.9599026315/39.0400973685,37.9704896005/42.0295103995,41.2640820043/38.7359179957,39.3500421017/40.6499578983,40.3046439236/39.6953560764,39.8287928055/40.1712071945,40.0659923862/39.9340076138,39.9477326307/40.0522673693,40.0066651833/39.9933348167,39.9772686552/40.0227313448,39.9919028731/40.0080971269,39.9845883821/40.0154116179,39.9882148392/40.0117851608,39.9863874141/40.0136125859,39.9872785515/40.0127214485,39.986814502/40.013185498,39.98702591/40.01297409,39.9869005647/40.0130994353,39.986943017/40.013056983,39.9869017675/40.0130982325,39.9869021777/40.0130978223,39.9868817603/40.0131182397,39.9868716619/40.0131283381,39.9868563572/40.0131436428,39.9868435843/40.0131564157,39.986829486/40.013170514,39.9868159844/40.0131840156,39.9868021213/40.0131978787,39.9867883738/40.0132116262,39.9867745039/40.0132254961,39.9867606298/40.0132393702,39.9867466922/40.0132533078,39.9867327204/40.0132672796,39.9867186995/40.0132813005,39.9867046365/40.0132953635,39.9866905275/40.0133094725,39.9866763742/40.0133236258,39.9866621753/40.0133378247,39.9866479311/40.0133520689,39.9866336412/40.0133663588,39.9866193053/40.0133806947,39.9866049233/40.0133950767,39.9865904948/40.0134095052,39.9865760196/40.0134239804,39.9865614974/40.0134385026,39.9865469281/40.0134530719,39.9865323113/40.0134676887,39.9865176468/40.0134823532,39.9865029343/40.0134970657,39.9864881736/40.0135118264,39.9864733644/40.0135266356,39.9864585064/40.0135414936,39.9864435994/40.0135564006,39.9864286431/40.0135713569,39.9864136372/40.0135863628,39.9863985815/40.0136014185,39.9863834756/40.0136165244
